"","unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"3742",3764,"T0000251","flat",0.1034,391.9098,43900,44400,44400,44900,44900,44900,44900,44900,44900,44400,44400,43900,44400,43900,43900,43900,43900,43400,43400,43400,42900,42900,42900,42400,42900,42400,42400,42400,42400,42400,42400,42400,42400,41900,42400,42400,41900,41900,42400,42400,42400,42400,42400,42400,42900,43400,43900,43400,43400,42900
"3743",3765,"T0000251","flat",0.024,392.1408,43900,43900,43900,43400,NA,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45800,45400,45400,45800,45400,45800,45800,45800,45800,45800,46300,46300,45800,46300,46300,46300,45800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300
"3744",3766,"T0000251","short",0.0087,392.3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,NA,NA,NA,66800,66800,66800,66800,66800,NA,NA,NA,66800,66800,66800,66800,66800,66800,NA,NA,NA,NA,NA,NA,66800,66800,66800,NA,NA,NA
"3745",3767,"T0000251","flat",0.0957,392.9809,43400,43900,44900,44900,45400,45400,45400,45400,44900,44900,44900,44900,44400,43900,44400,43900,43900,43900,43900,43900,43900,43400,NA,42900,42900,42900,42900,42400,NA,42400,42400,42400,42400,NA,NA,41900,41900,42400,42400,42400,42400,41900,NA,42400,42400,42400,42400,NA,42400,41900
"3746",3768,"T0000251","flat",0.0363,393.1924,NA,NA,41500,NA,NA,41900,42900,42900,42900,43400,43400,43400,43900,43900,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45800,45800,45800,45800,46300,46300,46300,46300,46800,46300,46800,46800,46800,46300,46300,46300,46300,46300,46300
"3747",3769,"T0000251","step up",0.0384,394.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3748",3770,"T0000251","flat",0.023,402.0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3749",3771,"T0000251","short",0.0112,402.2384,NA,NA,NA,NA,NA,43400,43400,43900,43900,43900,43900,43900,44400,44400,44400,44400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45400,45400,45400,45400,45400,45800,45800,45800,45800,46300,46300,46300,46300,46300,45800,45800,45800,45800,45400,45400,45400
"3750",3772,"T0000251","flat",0.0143,402.5579,NA,NA,NA,NA,44400,44400,NA,NA,NA,44900,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,45400,45400,45400,45400,45400,45400,45400,44900,44900,44900,NA,NA,44400,44400,NA,NA
"3751",3773,"T0000251","flat",0.023,409.9563,NA,NA,NA,NA,62500,NA,NA,NA,NA,NA,62900,63900,62900,62900,63400,63400,63400,63400,62900,62900,62900,62900,62900,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,62900,62900,62900,62900,62900,62900,62500,62500,62900,62900,62500,62500,62500,62900,NA,NA
"3752",3774,"T0000251","flat",0.0215,416.3573,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753",3775,"T0000251","flat",0.0353,421.6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,46800,46800,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,47300,46800,46800,46800,47300,47300,47800,47300,47800,47800,47800,47300,NA,NA
"3754",3776,"T0000251","short",0.0081,428.3607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68800,68800,68800,68800,68800,68800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70300,70300,70300,70300,70300,70300,70800,70800,70800,70300,70300,70300,70300
"3755",3777,"T0000251","short",0.0071,428.5322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,65900,NA
"3756",3778,"T0000251","short",0.0051,428.7226,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,66800
"3757",3779,"T0000251","flat",0.1418,429.912,NA,NA,41500,NA,41500,41000,41000,41000,41000,41000,41000,41000,40500,40500,40000,39500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,45400,NA
"3758",3780,"T0000251","short-ur",0.003,438.7097,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,64900,64900,64900,64900,64900,64900,64900,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759",3781,"T0000251","short-c",0.0051,438.9585,61000,61000,61000,61000,61000,NA,NA,NA,NA,NA,61500,61500,61500,61500,61500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",3782,"T0000251","short",0.002,440.2053,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100
"3761",3783,"T0000251","short-ur",0.0035,440.8104,60500,60500,60500,60500,60500,60500,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,64400,64400,64400,64400,65900,65900,65900,65900,65900,65900,65900,NA,NA,NA,NA,NA,NA,NA,64900,64900,64900,64900,64900,64900,64900,NA
"3762",3784,"T0000251","step down",0.0419,448.0558,61500,62000,62500,NA,NA,63400,63400,63400,63400,63400,63400,NA,NA,63900,NA,NA,NA,63900,63900,NA,NA,NA,63900,NA,NA,NA,NA,64400,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500,38500,NA,NA,NA,NA,NA,NA
"3763",3785,"T0000251","flat",0.0547,459.2942,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37500,37100,37500,37500,38000,NA,37100,NA,NA,NA,74700,NA,37100,37100,36600,37500,NA,NA,NA,NA,NA
"3764",3786,"T0000251","short-ur",0.004,476.1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87400,87400,87400,87400,87400,87400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",3787,"T0000251","flat",0.0394,479.6333,NA,NA,47300,47300,48300,47800,47800,48300,47800,47800,NA,47800,48300,48300,48300,48300,48800,48800,48300,NA,NA,49300,48800,48800,48800,48800,48800,48800,48800,49800,48800,48800,48800,48800,48800,48800,NA,NA,48800,48300,48300,48300,47300,47800,47300,48300,NA,NA,NA,NA
"3766",3788,"T0000251","flat-z",0.0855,493.529,42400,42400,42900,42900,42900,42900,42900,42900,42900,42400,42400,42400,41900,39500,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,37500,37500,37500,NA,NA,37100,37500,NA,NA,NA,37100,NA,37500,37500,NA,NA,NA
"3767",3789,"T0000251","short",0.0015,544.3435,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,91300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",3790,"T0000251","short",0.003,546.2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,54600,54600,54600,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55100,55100,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600
"3769",3791,"T0000251","short",0.004,557.9975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770",3792,"T0000251","short",0.0025,558.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771",3793,"T0000251","flat",0.0409,563.4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50700,50700,49800,NA,NA,NA,NA,NA
"3772",3794,"T0000251","flat",0.0471,605.3877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773",3795,"T0000251","flat",0.0532,605.5731,NA,NA,41500,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500,38500,NA,NA,NA,NA,NA
"3774",3796,"T0000251","flat",0.0286,606.0436,51200,51200,51700,51700,51700,51700,51200,51700,NA,NA,NA,NA,NA,NA,52200,NA,52200,53200,52700,52700,52700,52700,52700,52700,NA,NA,NA,NA,52700,NA,NA,54100,52700,53200,54100,53700,53700,53700,53700,53700,54100,53700,54100,54100,54100,53200,53700,53700,NA,NA
"3775",3797,"T0000251","flat",0.0327,606.2597,NA,NA,NA,NA,NA,48300,48300,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,47800,47800,NA,NA,NA,48300,48300,48800,48800,49800,49300,49800,49800,49800,50200,50200,51200,50700,50200,50200,49800
"3776",3798,"T0000251","flat-mz",0.0614,606.4076,42900,NA,43900,44400,44900,44900,44900,44900,44900,44900,44900,44400,44400,44400,44400,43900,43400,43400,43400,42900,42900,43400,NA,41000,NA,40000,40000,40000,40500,40000,40000,40000,40000,42900,43400,43400,43400,43400,43400,43400,43400,43900,43900,43900,43900,43900,43400,43400,43900,NA
"3777",3799,"T0000251","complex",0.0793,609.578,43400,44400,44400,44900,44900,44900,45400,45400,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48800,48300,48300,48800,48800,48800,48800,48300,47300,45400,NA,NA,NA,NA,NA,NA,45400,49800,49300,NA,53700,54100,54600,54600,54600,54100,54100,NA,50700
"3778",3800,"T0000251","complex",0.109,610.3336,NA,55600,NA,NA,NA,NA,55100,54600,54600,54600,54100,54100,53200,NA,NA,NA,NA,NA,46300,46300,47300,47300,49300,49800,49800,49800,50200,49800,49800,49800,49300,49300,49800,49800,49800,49800,49300,48800,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,52200,53700
"3779",3801,"T0000251","short",0.0092,610.5661,46800,46800,46800,46800,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47800,47800,47800,47800,47800,47800,47800,47800,48300,48300,48300,48300,48300,48800,48800,48800,48800,48800,48800,48300,48300,48300,NA,NA,NA,NA,NA,49300,49300,49300,48300,48300,48300
"3780",3802,"T0000251","short",0.0076,610.7673,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,47300,47300,47300,47300,46800,46800,46800,46800,46800,46800,46800,46800,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781",3803,"T0000251","flat under inverted-u short",0.0844,611.9398,44400,44900,44900,44900,44900,44900,44900,44900,44900,44400,44400,45400,77600,77600,43400,43900,43400,42900,42900,42900,42900,42900,41900,NA,NA,42400,41900,NA,45800,46300,46300,46300,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,43400,43400,NA
"3782",3804,"T0000251","short",0.0061,612.4272,70800,70800,70800,70800,70800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70800
"3783",3805,"T0000251","flat",0.0808,613.8209,NA,NA,NA,NA,42400,42900,42400,NA,NA,NA,NA,NA,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42400,42400,41900,NA,NA,NA,42400,42900,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,42400,42400,NA,NA,42900,NA,43900,44400,44400
"3784",3806,"T0000251","flat",0.196,614.039,NA,46300,46300,46300,46300,45800,46300,45800,45800,NA,45400,NA,NA,NA,NA,NA,43900,NA,NA,NA,43400,NA,44400,44400,NA,NA,NA,NA,45400,45800,NA,45800,45800,45800,45800,46800,NA,48300,48300,47800,NA,48300,48300,48800,48300,48300,47800,45400,45400,45800
"3785",3807,"T0000251","flat",0.107,614.381,44900,45400,45400,45400,45400,45400,45400,45400,45400,44900,44400,43900,43400,43400,42900,43400,43400,43900,43900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,44400,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,42900,43400,NA
"3786",3808,"T0000251","flat-z",0.0506,614.6253,44400,43900,NA,NA,NA,NA,44900,44900,45400,44900,44400,44400,NA,NA,NA,44400,44900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43400,43900,43400,NA,NA,NA,41900,41500,NA,NA,39500,39500,NA,NA,NA,NA,NA,NA,NA
"3787",3809,"T0000251","flat-z",0.0798,615.3999,NA,NA,NA,NA,NA,NA,NA,57600,58100,59000,58500,59000,59000,NA,NA,NA,NA,59500,59000,58500,58100,58100,58100,58100,58100,57100,57100,57100,56100,56100,56100,55600,NA,54100,53700,53200,NA,NA,NA,53700,53200,53200,53700,53700,54100,53700,54100,54100,53700,NA
"3788",3810,"T0000251","flat",0.0384,615.6267,NA,NA,NA,NA,49300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,NA,NA,NA,NA,NA,NA,NA,46800,46800,NA,NA,46300,NA,NA,NA,NA,46300
"3789",3811,"T0000251","flat",0.0839,617.3276,48800,49300,49300,48300,48300,47800,47300,47800,46800,45800,45800,46300,45800,45800,45400,45400,45400,44400,44400,88300,87800,43400,43900,NA,NA,NA,42900,43900,43900,43400,43900,43400,43400,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,45400,45800,NA
"3790",3812,"T0000251","short",0.0035,618.1591,82500,82500,82500,82500,82500,82500,82500,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,81500,81500,81500,81500,81500,81500,81500,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,80000
"3791",3813,"T0000251","short-c",0.0097,618.3255,NA,NA,NA,77100,77100,77100,77600,77600,78100,78100,78100,78100,78100,78600,78600,78600,79100,79100,79100,79100,79100,79100,79100,79100,79500,79500,79500,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80500,80500,80500,79500,79500,79100,79100,79100,NA,NA,NA
"3792",3814,"T0000251","short",0.0061,618.521,49300,49300,49300,49300,49300,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49300,49300,49300,49300,49300
"3793",3815,"T0000251","short",0.0051,618.7125,71200,71200,71200,71200,71200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,73200,73200,73200,73200,73700
"3794",3816,"T0000251","step up",0.0286,618.7453,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,44900,44900,44900,44900,44900,44400,44400,44400,79100,79100,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80500,80000,80000,80000,80000,80000,80000,80000,79500,79500,79500,79500,NA
"3795",3817,"T0000251","short",0.0035,618.9486,76600,76600,76600,76600,76600,76600,76600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,78100,78100,78100,78100,78100,78100,78100,77600,77600,77600,77600,77600,77600,77600,78100,78100,78100,78100,78100,78100,78100,77600,77600,77600,77600,77600,77600,77600,77100
"3796",3818,"T0000251","short",0.0035,619.1196,75100,75100,75100,75100,75100,75100,75100,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,75100,NA
"3797",3819,"T0000251","flat",0.0179,619.2691,NA,NA,76100,76100,76100,76100,76600,76100,76100,76100,76100,76100,76600,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,75600
"3798",3820,"T0000251","flat",0.0174,619.8927,NA,NA,45800,46300,46300,46300,46800,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,46800,46800,46800,46800,46800,46800,46300,NA
"3799",3821,"T0000251","short",0.0081,620.1856,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,72200,72700,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72700,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72200,NA,NA,NA,NA
"3800",3822,"T0000251","short",0.0035,620.3571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801",3823,"T0000251","short",0.0081,620.4927,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51700,51700,51700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700
"3802",3824,"T0000251","short-ur",0.0046,625.347,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,55600,55600,55600,55600,55600,55600,54600,54600,54600,54600,54600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,56100
"3803",3825,"T0000251","flat",0.0204,649.4884,78600,78600,79100,78600,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,79100,78600,78600,78600,78600,78600,78600,78600,78600,78100,78100,78100,78100,78100,77600,77600,77600,77600,77100
"3804",3826,"T0000251","short",0.002,650.1703,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,81000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805",3827,"T0000251","short",0.002,650.859,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200
"3806",3828,"T0000251","short",0.002,660.4769,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,89800,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90300,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800,90800
"3807",3829,"T0000251","inverted-u",0.0204,661.8112,48800,48800,49300,49300,49800,49300,49300,50200,50700,50700,50700,50700,50700,51200,51200,50700,50700,50700,50700,50200,50200,49800,49800,49300,49300,49300,47300,47800,47800,47800,47300,45800,46300,46300,46300,45800,45800,45800,NA,NA,44900,44900,44900,44900,44900,44900,44900,44900,44400,NA
"3808",3830,"T0000251","short-c",0.0076,662.4404,80000,80000,80000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83900,83900,83900,84400,84400,84400,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84900,84400,84400,84400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809",3831,"T0000251","short",0.0061,682.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69300,69300,69300,69300,70300,70300,70300,70300,NA
"3810",3832,"T0000251","upward ramp",0.0174,692.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79500,79500,79500,79500,79500,80000,79500,NA
"3811",3833,"T0000251","flat",0.0204,693.035,NA,NA,45400,NA,45400,45800,45800,46300,45800,46300,46300,46300,45800,46300,NA,46300,46300,46300,46800,NA,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,47300,46800,46800,46800,46300,45800,46300,46300,46300,46300,46300,46300,45800,45800
"3812",3834,"T0000251","multi-step",0.0752,698.6091,NA,NA,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,NA,NA,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70800,70800,70300,NA
"3813",3835,"T0000251","step down",0.0168,698.8195,63400,63400,63400,NA,NA,NA,64900,64900,65900,65900,65900,66800,NA,NA,67800,NA,NA,68300,68800,68800,69800,69300,69300,69800,44400,44400,44400,44900,44900,44900,45400,45400,45400,45800,45800,46300,46300,46300,46800,46800,46800,47800,48300,48300,47300,47800,47800,47800,NA,NA
"3814",3836,"T0000251","flat",0.025,698.8728,NA,NA,48800,48800,48800,48800,48800,48800,48800,NA,NA,NA,NA,NA,NA,48300,48300,48300,48800,48300,48800,49300,48800,48300,48300,48300,48300,NA,48300,NA,NA,NA,NA,48800,48800,NA,NA,NA,NA,NA,NA,NA,47800,NA,NA,NA,NA,NA,46800,NA
"3815",3837,"T0000251","flat",0.0153,712.2053,75600,75600,75600,75600,75600,75600,75600,76100,76100,76100,76100,76100,76100,76100,76600,76600,76600,76100,76100,76100,76600,76600,76600,76600,76600,76600,76600,77100,77100,77100,77100,77100,77100,77100,77100,77100,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,NA,NA
"3816",3838,"T0000251","flat",0.0122,712.4367,79100,79100,79100,79100,79100,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,79500,79500,79500,79500,79500,79500,79100,79100,79100,79100,78600,78600,78100,78100,77600,77600,77600,77600,77100,77100,77100,77100,76600,76600,76100,76100,NA
