file.name,label,start.time
T0000260,short,554.3449
T0000260,step down,554.497
T0000260,flat,554.6721
T0000260,flat,554.8554
T0000260,short,558.0656
T0000260,multi-step,558.5449
T0000260,flat,558.7169
T0000260,flat,558.9309
T0000260,short,559.5678
T0000260,flat,559.9313
T0000260,short,560.1494
T0000260,flat,560.3978
T0000260,flat,560.6016
T0000260,inverted-u,560.7716
T0000260,short,560.9963
T0000260,flat,561.3056
T0000260,flat,561.4489
T0000260,flat,561.7766
T0000260,flat,562.2753
T0000260,upward ramp,562.3572
T0000260,short-dr,562.4893
T0000260,flat,563.0684
T0000260,flat,563.119
T0000260,short,564.6796
T0000260,flat,580.3709
T0000260,step down,580.5219
T0000260,short,580.7692
T0000260,flat,585.8944
T0000260,short-ur,589.7159
T0000260,flat,597.9786
T0000260,flat,598.4035
T0000260,flat,598.4419
T0000260,flat,599.0466
T0000260,upward ramp,599.4317
T0000260,flat,600.0199
T0000260,upward ramp,600.3384
T0000260,short,600.9497
T0000260,short,601.1801
T0000260,flat,602.3767
T0000260,flat,604.0407
T0000260,flat,604.1272
T0000260,flat,604.8675
T0000260,flat,605.122
T0000260,short,605.5429
T0000260,flat,606.7722
T0000260,short,607.1936
T0000260,flat,611.8538
T0000260,flat,612.12
T0000260,flat,612.3294
T0000260,flat,612.5168
T0000260,upward ramp,613.4891
T0000260,short,613.6914
T0000260,flat,656.6553
T0000260,flat,656.9851
T0000260,flat,657.3982
T0000260,flat,657.8923
T0000260,flat,658.2415
T0000260,flat,667.1713
T0000260,flat,681.3532
T0000260,flat,686.4762
T0000260,flat,687.087
T0000260,flat,694.7763
T0000260,flat,695.001
T0000260,short,699.4821
T0000260,flat,699.6004
T0000260,flat,706.924
T0000260,flat,716.396
T0000260,flat,725.057
T0000260,flat,725.2761
T0000260,flat,734.4696
T0000260,flat,734.8198
T0000260,flat,735.0123
T0000260,flat,735.277
T0000260,flat,735.6544
T0000260,flat,735.918
T0000260,flat,736.0916
T0000260,flat,736.4295
T0000260,flat over flat,736.5048
T0000260,flat,736.7106
T0000260,flat,736.8176
T0000260,short,738.6065
T0000260,flat,746.9107
T0000260,flat,747.0438
T0000260,flat,753.4218
T0000260,flat,753.6942
T0000260,flat,754.0244
T0000260,flat,754.4089
T0000260,flat,755.1682
T0000260,short-ur,758.3703
T0000260,flat,764.7907
T0000260,flat,765.5894
T0000260,short-c,765.7338
T0000260,short-ur,771.9685
T0000260,short,773.2915
T0000260,short-c,779.6725
T0000260,flat,800.3041
T0000260,step down,805.7133
T0000260,flat,807.6149
T0000260,flat,807.7312
T0000260,flat,807.7901
T0000260,flat,807.8591
T0000260,flat,807.9421
T0000260,short-ur,809.5574
T0000260,flat,821.6882
T0000260,flat,823.3784
T0000260,flat,835.0612
T0000260,short-dr,836.2997
T0000260,flat,849.9573
T0000260,flat,850.2
T0000260,flat,850.5006
T0000260,flat,857.2088
T0000260,flat,861.358
T0000260,flat,862.0134
T0000260,flat,862.6503
T0000260,short,873.3363
T0000260,flat,895.2094
T0000260,flat,895.3651
T0000260,flat,895.5689
T0000260,flat,895.8765
T0000260,flat,896.2171
T0000260,flat,896.2933
T0000260,flat,896.4597
T0000308,short,0.9912
T0000308,short-ur,1.1504
T0000308,short-ur,3.9562
T0000308,short,4.3192
T0000308,short-ur,4.5598
T0000308,short,4.6494
T0000308,short,4.8276
T0000308,short,5.0472
T0000308,short,5.6212
T0000308,short-ur,5.7093
T0000308,short,5.8767
T0000308,short,5.9914
T0000308,short,6.6416
T0000308,short,6.7379
T0000308,short-ur,6.9672
T0000308,short-ur,7.5883
T0000308,short-ur,7.8755
T0000308,short,9.5247
T0000308,short-ur,9.9384
T0000308,short,10.1396
T0000308,short-ur,10.2855
T0000308,short-ur,10.6408
T0000308,short,10.8912
T0000308,short-ur,10.9537
T0000308,short-ur,14.3257
T0000308,short-ur,14.785
T0000308,short,16.2933
T0000308,short-ur,17.3926
T0000308,short-ur,17.7024
T0000308,short-ur,17.7561
T0000308,short-ur,18.3741
T0000308,short-ur,18.6332
T0000308,short-ur,18.9286
T0000308,short-ur,19.3996
T0000308,short-ur,19.6935
T0000308,short-ur,19.9777
T0000308,short,20.7462
T0000308,short-ur,21.0426
T0000308,short-ur,21.337
T0000308,short-dr,22.6503
T0000308,short-ur,25.0081
T0000308,short-ur,29.7492
T0000308,short,29.9069
T0000308,short,30.5484
T0000308,short,30.7338
T0000308,short-ur,30.7686
T0000308,short-ur,31.9805
T0000308,short,32.0686
T0000308,short,32.5703
T0000308,short,32.8975
T0000308,short,33.3404
T0000308,short-c,34.6265
T0000308,short-ur,34.9757
T0000308,short-ur,35.6746
T0000308,short-ur,35.9244
T0000308,short-ur,36.416
T0000308,short-c,36.9254
T0000308,short-c,41.7484
T0000308,short-ur,43.2844
T0000308,short,43.5927
T0000308,short-ur,43.8676
T0000308,short,46.7092
T0000308,short-ur,48.7183
T0000308,short,49.0311
T0000308,short,49.324
T0000308,short-ur,50.1365
T0000308,short,50.4161
T0000308,short,50.6946
T0000308,short-ur,51.0105
T0000308,short,51.3474
T0000308,short,51.801
T0000308,short-c,52.9945
T0000308,short-ur,55.2483
T0000308,short-ur,55.5719
T0000308,short-ur,55.9185
T0000308,short-ur,56.2257
T0000308,short,56.9226
T0000308,short,57.1975
T0000308,short,57.4694
T0000308,short,59.2942
T0000308,short-ur,67.2435
T0000308,short-ur,67.3285
T0000308,short-ur,67.5768
T0000308,short-ur,67.9265
T0000308,short-ur,68.3919
T0000308,short-ur,68.4948
T0000308,short-ur,70.2643
T0000308,short-dr,70.5049
T0000308,short-ur,70.7727
T0000308,short-ur,77.0017
T0000308,short-ur,81.0485
T0000308,short,82.1294
T0000308,short,82.2548
T0000308,short,83.0535
T0000308,short-ur,87.1173
T0000308,short-ur,94.0549
T0000308,short-ur,94.5853
T0000308,short-ur,95.0952
T0000308,short-ur,95.6753
T0000308,short-ur,99.9976
T0000308,short,100.2603
T0000308,short,100.7047
T0000308,short-ur,101.785
T0000308,short,105.8821
T0000308,upward ramp,108.0601
T0000308,short-ur,108.4165
T0000308,short-ur,111.5699
T0000308,short-ur,111.8366
T0000308,upward ramp,112.0803
T0000308,upward ramp,128.0174
T0000308,short,128.2309
T0000308,short,131.2041
T0000308,short,141.6401
T0000308,short-c,142.636
T0000308,short-c,144.2544
T0000308,short,145.922
T0000308,short,147.1815
T0000308,short-ur,147.8589
T0000308,short,148.5946
T0000308,short,149.0416
T0000308,short,149.0816
T0000308,flat under short,149.2428
T0000308,complex,149.4487
T0000308,flat,149.6294
T0000308,flat-z,149.8286
T0000308,short,153.2963
T0000308,short,153.7945
T0000308,short,157.5587
T0000308,short-ur,157.8158
T0000308,short,158.1137
T0000308,short,159.6994
T0000308,short-ur,159.9877
T0000308,short-ur,169.0152
T0000308,short-dr,169.0675
T0000308,short,169.348
T0000308,short,169.6901
T0000308,short-c,175.4152
T0000308,short-ur,176.2006
T0000308,short-ur,176.4915
T0000308,short-ur,176.8089
T0000308,short-c,177.1545
T0000308,short,194.9311
T0000308,short-ur,206.5689
T0000308,short-ur,207.8074
T0000308,short,208.1469
T0000308,short-c,216.8386
T0000308,short,229.4732
T0000308,short-ur,229.7384
T0000308,short-ur,230.0723
T0000308,short,258.9956
T0000308,short,259.1851
T0000308,step up,259.3489
T0000308,short,337.8964
T0000308,short,338.18
T0000308,short,338.4427
T0000308,short,342.5556
T0000308,flat,378.3848
T0000308,upward ramp,387.67
T0000308,short,387.7698
T0000308,flat-mz,394.7535
T0000308,step up,394.9281
T0000308,inverted-u,412.7861
T0000308,short,425.753
T0000308,short,450.0894
T0000308,short,457.2001
T0000308,short,459.8435
T0000308,short,487.5197
T0000308,short,489.7648
T0000308,short,503.9513
T0000308,short,504.1832
T0000308,short,506.4576
T0000308,short-ur,506.9952
T0000308,short,508.1497
T0000308,flat,509.7001
T0000308,short,509.8818
T0000308,flat,510.0651
T0000308,short,514.8032
T0000308,short-ur,525.8618
T0000308,flat,601.2661
T0000308,upward ramp,601.643
T0000308,flat over short,601.8442
T0000308,short,601.8923
T0000308,complex,602.1253
T0000308,short,602.3634
T0000308,complex,602.5805
T0000308,inverted-u,602.8385
T0000308,short,602.8907
T0000308,step up,603.4171
T0000308,upward ramp,603.9035
T0000308,short,604.992
T0000308,short-c,605.1942
T0000308,step up,605.5772
T0000308,inverted-u,605.7241
T0000308,short,605.7943
T0000308,short-c,605.8204
T0000308,short-c,606.3165
T0000308,short,606.4829
T0000308,short,606.656
T0000308,short,606.9151
T0000308,flat,607.2575
T0000308,short,607.4096
T0000308,flat,607.4352
T0000308,upward ramp,607.6149
T0000308,complex,608.1628
T0000308,short,608.4065
T0000308,short,609.4935
T0000308,short-c,609.9583
T0000308,short-c,610.1708
T0000308,short-c,670.7041
T0000308,short,672.4807
T0000308,short,687.2227
T0000308,short-c,696.2058
T0000308,short,765.9017
T0000308,short-c,796.3909
T0000308,flat,796.6453
T0000308,short-c,796.6848
T0000308,short,797.952
T0000308,complex,798.1388
T0000308,short,820.1451
T0000308,short,839.9544
T0000308,short,840.7854
T0000308,short,855.9001
T0000308,short,857.9118
T0000308,short,857.9578
T0000308,short,866.6721
T0000102,short short,866.0213
T0000109,short short,603.1508
T0000109,flat flat,758.1404
T0000109,flat flat,799.2714
T0000111,flat flat flat-z harmx,1.8109
T0000111,flat-z flat-z,2.1396
T0000111,flat flat short,40.8166
T0000111,short short short flat-z flat,49.646
T0000111,flat flat flat-z and short,54.1414
T0000111,flat flat,55.1808
T0000111,flat flat,55.4117
T0000111,flat flat,55.595
T0000111,flat short short,330.0449
T0000159,flat harmx short short,165.0606
T0000159,flat short short harmx,613.9299
T0000161,complex flat-z flat-z,593.8477
T0000161,flat flat short upward ramp,744.1929
T0000199,flat flat,5.0088
T0000233,short-ur short-ur,100.4574
T0000233,short-ur short-ur,108.3217
T0000260,flat under short short,372.7303
T0000308,short-ur short-ur,19.1703
T0000109,short short flat,601.4674
T0000159,flat flat flat-mz flat-mz flat-z harmx,59.4165
