"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
78,"T0000058","short-c",0.0035,393.046,54600,54600,54600,54600,54600,54600,54600,NA,NA,NA,NA,NA,NA,NA,56100,56100,56100,56100,56100,56100,56100,56600,56600,56600,56600,56600,56600,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
79,"T0000058","short",0.0056,396.2066,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,58500,"WK"
80,"T0000058","short",0.001,404.099,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,"WK"
81,"T0000058","step up",0.0271,404.2593,49800,49800,49800,NA,49300,49800,49800,49800,49800,49800,50200,50200,50200,NA,NA,NA,NA,51200,51200,51200,51200,51200,51700,51700,51200,51700,51700,51200,51200,NA,51200,51700,NA,NA,NA,NA,NA,NA,NA,NA,82000,82000,82000,82000,82000,81500,81500,81500,81500,NA,"WK"
82,"T0000058","short-ur",0.004,406.6764,63900,63900,63900,63900,63900,63900,63900,NA,NA,NA,NA,NA,NA,70300,70300,70300,70300,70300,70300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,71200,71200,71200,71200,71200,71200,69300,69300,69300,69300,69300,69300,NA,NA,NA,NA,NA,NA,NA,"WK"
83,"T0000058","flat",0.0163,417.9368,51700,51700,52200,52200,52200,52700,52700,52700,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52700,52200,52200,52700,52200,52200,52200,NA,NA,NA,NA,NA,NA,51700,51700,51700,51700,51700,51700,NA,"WK"
84,"T0000058","flat",0.0936,418.8717,39500,40000,40000,40000,40000,40000,40000,40500,40500,41000,41000,41000,41000,41500,41500,41500,41000,41000,40500,40000,40000,39500,39500,39000,39500,39000,38500,38000,NA,39000,39000,39000,39000,39000,39000,38500,39000,39000,39000,39000,NA,NA,NA,NA,NA,38500,39000,39000,39500,39500,"WK"
85,"T0000058","flat",0.0245,421.7768,NA,NA,NA,NA,NA,NA,NA,NA,53700,53700,53700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,53200,53200,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
86,"T0000058","flat",0.0358,422.1798,NA,NA,NA,NA,NA,NA,47300,NA,46800,46300,NA,45800,NA,NA,NA,NA,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
87,"T0000058","flat-z",0.0936,422.3687,NA,52200,52700,52700,52700,52700,52700,52700,52200,52200,52200,51700,51700,51700,51700,51700,51200,50700,50700,50200,50200,49800,49800,49300,49300,48800,48800,48800,48300,48300,47800,47800,NA,44400,44400,NA,44400,43900,43900,43900,NA,43400,43900,43900,43400,43400,43400,42900,42400,42400,"WK"
88,"T0000058","flat",0.0312,465.5513,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45400,45400,45400,44900,NA,NA,NA,44400,44400,44400,44400,44400,43900,43900,NA,"WK"
89,"T0000058","flat",0.0783,465.773,NA,NA,NA,NA,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,NA,41900,NA,NA,41900,NA,NA,NA,43400,NA,43400,43400,43900,43900,NA,43900,43900,44400,44400,44400,44400,"WK"
90,"T0000058","short",0.0035,485.7005,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46800,"WK"
91,"T0000058","short",0.0117,486.1061,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,NA,NA,39500,39500,79500,79500,79100,79100,79100,79100,NA,"WK"
92,"T0000058","short-ur",0.0122,496.0588,79500,79500,79500,79500,79500,80000,80000,NA,NA,NA,NA,NA,NA,85400,85400,84900,84900,85400,85400,85400,85400,85900,85900,86400,86400,86400,86400,86900,86900,86900,86900,86900,86900,87400,87400,87400,87400,87800,87800,87400,87400,87800,87800,87800,87800,87400,87400,86900,86900,NA,"WK"
93,"T0000058","unclear",0.0204,526.7409,41900,41900,41900,41900,41900,41900,41900,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,NA,NA,NA,"WK"
94,"T0000058","short",0.0076,566.8562,NA,NA,NA,NA,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,NA,NA,NA,49800,49800,49800,49800,49800,49800,NA,NA,NA,NA,49300,49300,49300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
95,"T0000058","flat",0.0614,585.5201,NA,54600,NA,NA,NA,NA,NA,56600,56600,56600,56600,56600,NA,NA,NA,NA,56600,56600,56600,56600,56600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55600,55100,55100,54100,NA,53700,53700,53700,54100,53700,53700,54100,54100,54100,54100,NA,"WK"
96,"T0000058","complex",0.0793,585.6342,NA,NA,56100,57100,57100,56600,54100,53700,53200,52700,52700,53200,53700,54100,54100,55600,55600,56600,57100,57100,56600,56600,56100,55600,55600,55100,55100,54100,54600,52200,NA,NA,NA,NA,NA,48800,NA,NA,50200,51200,51700,51700,52200,52700,52700,52700,52700,52200,52200,52200,"WK"
97,"T0000058","flat",0.1976,585.8472,49800,51700,52700,53200,53200,52700,52200,52200,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,50700,50200,49800,48800,48300,48300,47800,47300,47300,46800,NA,46800,47300,47300,47800,47800,47800,47800,47800,47800,47800,47300,47300,47300,46800,46800,NA,46300,46300,45800,45400,NA,"WK"
98,"T0000058","flat",0.088,586.1703,45800,46800,47300,47800,47800,48300,48300,48300,48800,48800,48800,48800,48800,48800,48800,48300,48300,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47300,47300,46800,NA,46300,NA,44900,44900,NA,NA,NA,45400,45800,45800,NA,45800,45400,NA,NA,"WK"
99,"T0000058","flat",0.1203,586.4238,47800,NA,48300,48300,NA,48300,47800,47800,47300,47300,46800,46800,46300,46300,45800,45800,45800,45400,45800,45400,45400,45400,45400,45400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44400,44900,44400,44400,44400,44400,43900,43400,43400,43400,42900,42900,42400,41900,41500,NA,"WK"
100,"T0000058","flat",0.0302,588.7877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,46300,46300,46800,46800,46800,46800,46800,46800,46800,"WK"
101,"T0000058","short",0.0066,589.3729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
102,"T0000058","flat",0.0189,589.952,NA,NA,NA,49800,49800,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
103,"T0000058","flat",0.0225,590.3001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,58500,58500,NA,NA,NA,NA,NA,NA,59000,59000,59000,59000,59000,59000,59000,59000,59000,58500,58500,59000,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
104,"T0000058","downward ramp",0.0194,591.5136,52700,52700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,53700,53700,53200,53200,53200,53200,53200,53200,53200,52700,52200,52200,51700,51700,51700,51700,51200,51200,50700,50700,50700,50200,50200,50200,49800,49800,49800,49300,49300,49300,48800,"WK"
105,"T0000058","flat",0.0353,591.9175,52700,52700,52700,53200,53200,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,54100,53700,53700,54100,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,53700,NA,53200,NA,NA,NA,"WK"
106,"T0000058","short",0.0076,592.4357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,58500,58500,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,NA,"WK"
107,"T0000058","flat",0.0409,593.8411,NA,NA,NA,NA,NA,NA,NA,57100,57100,57100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,"WK"
108,"T0000058","short",0.0051,595.2214,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,52200,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,50700,50700,50700,50700,50200,"WK"
109,"T0000058","flat",0.0174,595.3198,62000,62000,62000,62500,62500,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,61500,61500,61500,62000,61500,61500,61500,NA,NA,NA,61500,61500,61500,61500,NA,NA,NA,NA,NA,"WK"
110,"T0000058","multi-step",0.0384,595.4129,NA,NA,NA,NA,NA,NA,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100,54100,53700,54100,53700,53700,NA,NA,NA,NA,NA,NA,49300,49300,49800,50200,NA,NA,53200,53700,54600,54600,54600,54600,NA,54100,54100,54100,54100,54100,54600,"WK"
111,"T0000058","complex",0.0506,595.63,52700,52700,52700,52700,52700,NA,52700,52700,52700,52700,53200,53200,53700,53700,54100,54600,54600,54600,54600,54600,54600,54100,54100,54100,54100,53700,52200,53700,53200,49800,49300,NA,NA,48300,47800,47800,47800,NA,49800,50200,51700,51700,51700,52200,51700,51700,51200,49800,49800,49800,"WK"
112,"T0000058","flat",0.0593,595.8671,NA,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56600,56600,56600,56600,56600,56600,56600,56600,57100,57100,57100,57100,57100,57100,56600,56600,56100,56100,55600,55100,54600,55100,54600,NA,NA,"WK"
113,"T0000058","complex",0.0363,619.7785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,54600,55100,55100,55100,55600,55600,55100,55100,54600,NA,NA,NA,"WK"
114,"T0000058","short",0.0061,619.8353,NA,NA,NA,NA,NA,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,"WK"
115,"T0000058","flat",0.0593,619.8763,46300,45800,NA,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,NA,45400,44900,44900,44400,44900,44900,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,43400,42900,"WK"
116,"T0000058","flat",0.0409,620.0698,NA,NA,43900,43900,NA,47300,46300,46800,47300,47300,47800,47800,48300,48800,48800,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49800,49300,49800,49800,49300,49300,49800,49300,49800,49300,49300,49300,49300,48800,48800,48800,48800,48800,47800,47800,47800,47300,47300,46800,NA,"WK"
117,"T0000058","step down",0.0184,622.6498,NA,NA,NA,84900,84900,85400,84900,84900,84900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57100,57100,57100,57600,57600,58100,58100,58100,58100,58100,58100,58100,57600,57600,57600,57100,57100,NA,"WK"
118,"T0000058","short",0.0117,622.848,82000,82000,82000,82500,82500,82500,82500,82500,82500,82500,82500,NA,NA,NA,NA,82500,82500,82500,82500,82500,83000,83000,82500,82500,82500,82500,83000,83000,83000,83000,83000,83000,83000,83000,83000,NA,NA,NA,NA,82000,82000,82500,82500,82000,82000,82000,82000,NA,NA,NA,"WK"
119,"T0000058","short",0.0051,626.4791,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,NA,"WK"
120,"T0000058","flat",0.1438,626.7734,39500,39500,40000,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38000,38000,37500,37500,37500,37500,NA,"WK"
121,"T0000058","short",0.004,626.9475,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,"WK"
122,"T0000058","flat",0.0711,627.1871,38500,39000,39500,39500,40000,40000,40500,40500,40500,40500,40500,40500,40500,41000,41000,40500,41000,41000,41000,40500,41000,40500,40500,41000,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,"WK"
123,"T0000058","short",0.0066,631.6344,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51200,"WK"
124,"T0000058","short",0.0051,631.8822,63400,63400,63400,63400,63400,62900,62900,62900,62900,62900,62500,62500,62500,62500,62500,64900,64900,64900,64900,64900,65400,65400,65400,65400,65400,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,"WK"
125,"T0000058","flat",0.0189,631.9088,54100,54100,54600,54600,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,55600,NA,NA,NA,NA,NA,NA,NA,57600,57600,58100,58100,58100,58100,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58100,58100,58100,58100,57600,57600,57600,57600,57100,57100,"WK"
126,"T0000058","flat-z",0.064,631.958,57600,57600,57600,57600,58100,57600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,57600,57600,57600,57600,57600,57600,57100,57600,57100,57600,57100,57600,57600,57100,57100,57100,57100,56600,56600,56600,56100,55600,54600,54100,53700,53700,53200,53200,53200,52700,52700,52200,52200,51700,"WK"
127,"T0000058","flat",0.0819,632.0614,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,54600,54600,NA,54600,54100,54600,54100,54600,54600,54600,55100,55100,55100,55100,54600,54100,NA,NA,NA,NA,NA,NA,53700,54100,54600,55100,55600,56100,56100,56600,56600,56600,56600,56100,55600,54600,"WK"
128,"T0000058","inverted-u",0.0128,632.2089,54600,54600,55100,55100,55100,55100,55100,55100,55600,55600,56600,56600,57100,57100,57600,57600,58100,58100,58100,58100,58100,58100,57600,57600,57600,57600,57100,57100,56600,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,53200,52700,52700,52700,52700,NA,NA,"WK"
129,"T0000058","complex",0.0701,632.2938,47800,48300,48800,49300,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50700,50700,51200,51200,53700,54100,54100,54100,54100,54100,54100,54100,53700,53200,NA,50700,NA,NA,NA,NA,NA,NA,NA,NA,51200,NA,NA,NA,60500,61500,61000,NA,"WK"
130,"T0000058","upward ramp",0.0174,632.5053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,NA,NA,NA,NA,NA,NA,64400,64400,"WK"
131,"T0000058","short-c",0.0081,632.772,52200,52200,52200,52200,52200,52200,52200,52700,52700,52700,NA,NA,NA,NA,NA,NA,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,NA,NA,NA,53200,53200,53200,52700,52700,52700,53200,"WK"
132,"T0000058","short",0.0097,632.9113,57100,57100,57100,57600,57600,57600,57100,57100,NA,NA,NA,57600,57600,57600,57600,57600,57600,57600,57600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,57600,57600,57600,57600,57600,57100,"WK"
133,"T0000058","flat",0.0455,632.9641,53200,53200,53700,53700,53700,54100,54100,54100,54100,54600,54600,54600,54600,54600,54100,54100,54100,54100,54100,53700,53700,53700,53200,53200,53200,53200,52700,52700,52700,52700,52700,52200,52700,52200,52200,52200,52200,52200,NA,NA,NA,NA,NA,NA,NA,52200,52700,53200,53200,52700,"WK"
134,"T0000058","flat-z",0.0348,633.1535,54600,54600,54600,54600,NA,NA,NA,NA,NA,55600,55600,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55600,55100,55100,55100,55100,NA,NA,NA,53200,53200,53200,53200,53700,54100,54100,54100,54100,54100,54600,54600,54100,53700,NA,NA,"WK"
135,"T0000058","inverted-u",0.0174,633.3455,54100,54100,54600,55100,55100,55600,NA,NA,NA,NA,NA,NA,58100,58500,58500,59000,59000,59000,59500,59500,59500,60000,NA,NA,60000,60000,60000,60000,60000,60000,60000,60000,NA,NA,NA,60500,60500,60500,60500,60500,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
136,"T0000058","inverted-u",0.0204,634.7525,NA,NA,83400,83900,84400,84400,84400,84900,85400,85400,85900,85900,85900,86400,86900,86900,87400,87400,87800,87800,87800,88300,88300,88300,88300,88300,88300,88300,88300,88300,87800,87800,87400,87400,87400,86900,86400,NA,85900,85900,85400,NA,NA,83900,83900,NA,NA,78600,78600,NA,"WK"
137,"T0000058","short",0.0081,635.3172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
138,"T0000058","short",0.002,635.7462,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,NA,"WK"
139,"T0000058","flat",0.0204,636.5783,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53200,53200,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,53200,53200,53200,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,"WK"
140,"T0000058","flat",0.0471,637.6857,46300,46800,47300,47800,47800,48800,49300,49300,49300,49300,49300,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,48800,48800,48300,48300,47800,47800,47800,47300,47300,46800,46800,46300,46300,NA,"WK"
141,"T0000058","multi-step",0.0537,642.3152,52700,53200,NA,54100,54100,54100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50700,NA,52700,52700,52200,51200,51200,50700,50200,49800,NA,NA,87800,87400,87400,86900,86400,86400,86400,85900,85900,47800,48300,48300,48300,48300,NA,"WK"
142,"T0000058","short",0.0056,643.4555,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57100,"WK"
143,"T0000058","short",0.0076,644.1676,72200,72200,72200,72200,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,73200,73200,73200,72700,72700,72700,72700,73200,73200,73200,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,NA,"WK"
144,"T0000058","step up",0.0373,644.3341,51700,52200,52700,53700,54100,54600,54600,55100,55100,55100,55600,55600,55600,55600,55600,55600,56100,55600,55600,56100,56100,55600,55600,55600,55600,55100,55100,55100,55100,54600,54600,54100,53700,53200,52200,51200,51700,50700,50700,50200,50200,49800,49800,83400,83400,81500,81500,80500,80500,80000,"WK"
145,"T0000058","short",0.0066,677.7318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,65900,65900,66400,66400,66400,NA,NA,NA,NA,65400,65400,65400,65400,65400,65400,65400,65400,NA,NA,NA,64400,"WK"
146,"T0000058","flat",0.0501,707.9721,56600,56600,56600,56600,56600,56600,56600,56100,56100,56100,56100,56100,55600,55600,55600,55600,55600,55100,55100,55100,55600,55100,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55100,55100,55100,55600,55100,55100,55100,55100,55100,54600,54600,54600,54100,54100,54100,54100,53700,53700,"WK"
147,"T0000058","flat",0.1141,767.917,NA,NA,37100,NA,NA,36600,NA,NA,37100,37100,37100,37100,NA,36600,NA,NA,NA,NA,NA,NA,NA,37100,37100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36600,36600,37100,NA,37100,NA,37100,NA,NA,NA,NA,"WK"
148,"T0000058","short",0.0015,808.0896,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100,"WK"
149,"T0000058","flat",0.0399,815.8223,41000,NA,41000,41500,41500,41500,41900,NA,NA,NA,42400,42400,NA,NA,43400,43400,43900,43900,44400,NA,NA,45400,NA,NA,44900,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,"WK"
150,"T0000058","flat",0.0558,816.1618,40500,40500,40500,NA,NA,41000,41000,41500,41500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,41000,41500,41500,41500,41500,41500,41000,41500,41500,41500,41000,41000,NA,NA,NA,NA,NA,40500,40500,40500,40500,"WK"
151,"T0000058","flat",0.0583,816.2641,40000,40500,40500,NA,41000,41500,41500,41500,NA,41500,41900,NA,NA,NA,42400,NA,43400,42900,43400,43900,44400,44400,43900,44400,44400,44400,44400,NA,NA,44400,44400,43900,43400,43400,42900,NA,NA,NA,NA,42400,NA,NA,NA,NA,NA,NA,NA,42900,42900,NA,"WK"
152,"T0000058","flat",0.0281,846.3615,56100,56100,56100,56600,57100,56600,56600,57100,57100,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,58100,58100,58100,58100,58100,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57100,57100,57100,57100,56600,56600,56600,56600,56600,56100,56100,55600,55600,"WK"
153,"T0000058","short-ur",0.003,859.7073,68300,68300,68300,68300,68300,68300,68300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,71200,71200,71200,71200,71200,71200,71200,71200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
154,"T0000058","flat",0.0793,884.932,40500,40000,40500,40000,40000,40000,40000,40000,40500,40000,40500,40000,40000,40000,40000,40000,40500,40000,40000,40500,40500,40000,40000,40500,40500,40000,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,NA,NA,40000,40000,NA,NA,NA,NA,NA,NA,NA,NA,39500,"WK"
