"file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"T0000020","chirp",0.0056,3.1718,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72200,72200,72200,72200,72200,71700,71700,71700,71700,72200,72200,72200,72200,72200,70800,70800,70800,70800,NA,NA,NA,NA,NA
"T0000020","inverted-u",0.0409,3.3351,NA,45400,45800,46300,46300,46300,46300,46300,45800,45800,45800,45800,46300,46300,46800,46800,48300,48300,48800,49300,49800,49800,50200,50200,50200,50200,50200,50200,50200,50200,50200,49800,49800,49800,49800,49300,49300,48800,48300,48300,47300,46800,46300,46300,45800,45800,45800,45400,45400,45400
"T0000020","flat",0.0199,3.8656,NA,NA,51700,52200,52200,52200,NA,NA,NA,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53200,52700,52700,52700,52700,52700,52700,53200,53200,53200,52700,52700,52700,52700,NA,NA,NA,NA,NA,52200,52700,52700,52700,52700,52200,52200,52200,52200
"T0000020","trill",0.0261,3.9147,45400,NA,44400,43900,NA,42900,43900,42900,42900,42900,NA,NA,NA,44400,44900,NA,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","flat",0.0163,4.036,50200,50200,50700,50700,50200,51200,51200,51700,51700,51700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","trill-f",0.0179,4.2193,NA,NA,49300,49800,49800,50200,50200,50200,50200,50700,50700,50700,50700,51200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50200,50200,50200,50200,50200,50200,50200,NA,NA,49800,49800,50200
"T0000020","flat",0.0143,4.4057,50700,50700,50700,50700,50700,50700,50700,51700,51700,51200,51200,51700,51700,51700,51700,51700,51700,51700,51700,51700,52200,51700,51700,52200,52200,52200,52200,53200,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51700,51700
"T0000020","flat",0.0138,4.5276,NA,NA,NA,NA,56100,56100,56100,56100,57100,57100,57600,58100,58100,57600,57600,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59000,59000,59000,59000,59000,59000,59000,59000,59000,58500
"T0000020","flat",0.0209,4.8046,68800,68800,NA,70300,70300,70300,70800,70800,70300,NA,NA,72200,71200,71200,71200,NA,NA,71700,72700,72700,72200,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72200,72200,72200,72200,72200,71700,71700,71700,71700,71700,71200,NA,NA,NA,NA
"T0000020","trill",0.0266,4.8706,47800,47800,48800,48300,48800,48800,49300,49300,50700,50200,50700,50700,50700,50200,50200,49800,NA,45800,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,45800,45800,46300,46300,46300,45800,NA
"T0000020","step down",0.0199,4.9658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,45400,46300,45400,45800,46300,46300,NA,NA,NA,NA,NA,NA,45400,NA,NA
"T0000020","short under short-dr",0.0128,5.0227,NA,NA,50700,50700,51700,51700,51700,51700,51700,51700,52200,52200,53200,53200,53200,53200,53200,53200,53200,53200,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54600,54600,81500,81500,NA,NA,NA,NA,NA,NA,80500,80500,79100,79100,78600,NA
"T0000020","short",0.0071,5.1266,NA,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,70800,70800,70800,70300,70300,70300,70300,70300,70300,70300,69800,69800,69800,69800,69800,69800,69800,35100,35100,35100,35100,NA,NA,NA,34100,34100,34100,34100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0066,5.1824,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,NA,NA,NA,NA,46800,46800,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47300,47800,47800,47800,47800,47300,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0046,5.2423,71200,71200,71200,71200,71200,71200,70300,70300,70300,70300,70300,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70300,70300,70300,70300,70300,70300,69800,69800,69800,69800,69800,69300,69300,69300,69300,69300,69300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,NA
"T0000020","trill-c",0.0424,5.2966,NA,NA,NA,57100,56600,57100,57100,57100,57600,58100,57600,58100,58100,58100,58100,58100,58100,58100,58500,58500,58500,58500,58500,59000,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75100,75100,74700,74700,74700,NA
"T0000020","short",0.0071,5.5004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,46800,46800,46800,47800,47800,47800,46800,46800,46800,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short over flat",0.0194,5.6263,70800,70800,71200,72200,72200,72200,72200,52200,51700,51700,52200,52200,52700,52700,52700,53200,53200,53200,53200,53200,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52200,52200,52200,52200,52700,NA,51700,NA
"T0000020","short",0.0056,5.8439,NA,NA,NA,NA,NA,NA,NA,NA,NA,79500,79500,79500,79500,79500,NA,NA,NA,NA,81500,81500,81500,81500,81500,82000,82000,82000,82000,82000,82000,82000,82000,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","unclear",0.0368,5.9023,76100,76600,76600,76600,76600,76600,76600,76100,76100,75600,75100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,70300,70300,70800,NA,NA
"T0000020","multi-step",0.0424,6.0554,42900,43900,44400,44900,45400,45800,45400,45800,46300,46300,46300,45800,45800,45400,44900,44900,NA,NA,74200,73200,NA,70800,70800,69300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,43900,43900,43900
"T0000020","short",0.0025,6.2341,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","step up",0.0245,6.3457,NA,NA,NA,NA,NA,NA,41000,40500,40500,40500,40500,41000,40500,40500,40500,40500,40500,40500,40500,40500,41000,40500,40500,40500,40500,33600,40500,40500,33200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,67800,67800,67800,67300,67300,67800
"T0000020","short",0.0117,6.657,NA,NA,NA,NA,NA,NA,NA,42400,42400,NA,NA,42900,42900,43900,43900,43400,43400,43400,43900,43900,43900,43900,89300,89300,88300,88300,88300,88300,88300,88300,88800,88800,43400,43400,43400,43900,43900,43900,43900,43900,43900,44400,44400,42900,42900,NA,NA,NA,NA,NA
"T0000020","flat",0.0199,6.9468,NA,NA,39500,39500,40500,40500,41000,41000,41000,42400,42400,41900,42400,42900,42900,42900,42900,42400,42900,42900,42900,42900,43400,42900,43400,43400,42900,42900,42900,42900,42900,42900,42900,42400,42400,42400,42900,42400,42400,41900,41900,41900,41900,41900,41500,41500,41500,41000,41000,41000
"T0000020","short",0.0056,7.0993,NA,NA,NA,NA,NA,41900,41900,41900,41900,42900,42900,42900,42900,42900,42400,42400,42400,42400,42900,42900,42900,42900,42900,42400,42400,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,NA
"T0000020","short",0.0061,7.2504,42900,42900,42900,42900,42900,43900,43900,43900,43900,43900,43900,43900,43900,42900,42900,42900,42900,43400,43400,43400,43400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44900,44900,44900,44900,43900
"T0000020","trill",0.0327,7.4112,46300,46800,46800,46800,47800,48300,47800,47800,NA,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68800,68800,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,66800,NA
"T0000020","short",0.0051,7.5888,NA,NA,NA,NA,NA,71200,71200,71200,71200,71200,71700,71700,71700,71700,71700,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200
"T0000020","trill",0.0901,7.9544,43400,44400,NA,44400,72700,44900,44900,45400,44900,NA,44400,44900,45800,46300,45400,45400,NA,NA,46300,NA,NA,NA,NA,NA,43900,45400,NA,44900,44400,44900,43400,NA,NA,NA,48800,49300,NA,50700,49800,76600,76600,75600,75600,76100,76100,76100,75100,75100,73700,NA
"T0000020","unclear",0.0727,8.1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,68800,69300,69800
"T0000020","flat",0.0138,8.3962,NA,NA,NA,NA,50200,50200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,NA,NA,50200,50200,49800,49800,49800,NA
"T0000020","short-dr",0.0071,8.7792,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,88300,88300,88300,88300,87800,87800,87800,88300,88300,88300,88300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,82000,82000,82000,81500,81500,81500,81000,81000,81000,81000,81000,81000,81000,NA
"T0000020","flat",0.0179,8.9262,56100,56100,57100,56600,56600,57600,57600,58100,58100,58500,58500,58500,58500,58500,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59500,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,58500,58500,58500,58500,58100,NA
"T0000020","trill",0.0245,9.0373,NA,NA,47300,47300,47800,47800,47800,47800,47800,48300,48300,48300,47800,47800,47800,47300,47300,47300,46800,46800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83400,41900,42900,42400,42400,42400,NA,NA
"T0000020","complex",0.0522,9.1811,44900,45400,45400,45400,45400,45400,44900,44900,44400,43900,43900,43900,44400,44900,45400,45800,45800,46300,46800,47300,47300,47300,47300,47300,47800,43900,43900,42400,41000,NA,NA,NA,NA,NA,NA,NA,44400,45800,45800,46300,46800,46800,46800,47300,46800,47300,46800,46800,46300,46300
"T0000020","short",0.0081,9.4156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","complex",0.0808,9.579,NA,42900,44400,43900,43900,43900,43900,NA,NA,42900,42900,44400,44400,44900,NA,45800,45800,45800,44900,45800,44900,44900,44900,44900,45400,45400,44900,44400,NA,43900,43900,43400,NA,NA,NA,NA,NA,NA,41900,42400,43400,43400,NA,41900,41900,40500,40000,NA,NA,NA
"T0000020","complex",0.0803,9.7909,NA,NA,40000,40500,NA,41900,42400,42900,42900,42400,NA,41000,41000,41900,NA,42900,42900,43400,43400,43400,42400,41500,NA,40000,NA,NA,40000,39500,NA,42400,43400,43900,43900,43900,42900,NA,NA,NA,NA,NA,86900,88300,NA,88800,88300,42400,42400,41900,NA,NA
"T0000020","complex",0.0808,10.0044,NA,NA,40500,41000,41900,42400,42400,42400,42400,41900,42400,42400,42400,42900,42900,43400,43400,43900,43400,43400,43400,42900,41900,41000,NA,41500,41900,41900,42900,43900,44400,44900,44900,44900,44400,43900,NA,NA,39000,38500,NA,39000,40500,41900,42400,42900,42900,42400,41500,NA
"T0000020","flat",0.0327,10.4355,NA,44400,44400,44900,44900,44900,44900,45400,45400,45400,45400,45400,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,44900,44900,45400,44900,44900,44400,44400,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,44900,44400,45400,45400,44900,44400,44400,44400,44400,44900,NA
"T0000020","short",0.0051,10.8503,NA,NA,NA,NA,NA,72700,72700,72700,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0081,11.0054,NA,NA,NA,NA,NA,NA,NA,72200,72200,72200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100,34100,34100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0087,11.1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74700,74700,74700,74700,74700,75100,75100,75100,75100,75100,75100,NA,NA,NA,75600,75600,75600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short-ur",0.0076,11.3013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","trill-c",0.0609,11.7488,NA,NA,71200,72200,73700,73700,73700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,45400,44900,NA,NA,44400,44400,43400,NA,NA,58100,NA,NA,NA,NA,NA,NA,NA,45800,45400,45800,45800,NA,NA,43900,NA
"T0000020","flat",0.0296,11.9019,NA,NA,NA,68800,67800,67800,NA,67300,67300,68300,67300,67300,66800,67300,67300,66800,66800,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70300,NA,NA,70800,71700,71700,71200,70800,70800,NA,NA
"T0000020","short",0.0087,11.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,46300,46300,46800,46800,46800,47300,47300,47300,46300,46300,46300,47300,47300,47300,46800,46800,47300,47300,47300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46800,46800,46800,46300,46300,46300,46300,46300,46300
"T0000020","flat",0.025,12.16,44400,43900,43900,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,44400,43400,42900,42900,43400,43400,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,42900,42900,42900,42900,42400,42400,42400,42400,42400,NA,NA,NA,41900,NA,NA,NA,NA
"T0000020","short",0.0056,12.2618,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0051,12.4195,56600,56600,56600,56600,56600,71200,71200,71200,71200,71200,55600,55600,55600,55600,55600,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0056,13.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,69800,70300,70300,70300,70300,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70300,70300,70300,70300,NA
"T0000020","trill",0.0189,13.5946,NA,NA,NA,NA,64400,64400,64900,65900,65400,65400,65400,65400,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,64400,65900,66400,66400,65900,65900,63400,63400,62900,62000,62000,62000,62000,NA,NA,NA
"T0000020","trill",0.0337,13.9975,63400,63900,63900,63900,63900,63900,64400,63900,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,62500,62000,62000,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","trill-c",0.0445,14.2663,54600,53200,53200,53200,NA,NA,NA,NA,NA,NA,33600,63400,63400,64400,68300,63400,NA,NA,NA,NA,NA,NA,NA,NA,61000,67300,68300,68300,68300,NA,NA,68800,NA,NA,NA,NA,NA,63900,68300,68300,52200,52200,52200,52200,52200,51700,51200,50700,50200,NA
"T0000020","trill",0.0419,14.6718,64900,67800,67300,67300,67300,66400,NA,NA,65400,NA,NA,NA,NA,NA,NA,66400,66400,66400,65900,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,65900,65900,65400,64400,64400,NA,NA,NA,NA,NA,NA,NA,66800,66800,67300,67300,NA,66800,NA,NA
"T0000020","short",0.0056,14.87,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,65900,65900,65900,65900,65900,66400,66400,66400,66400,65900,65900,65900,65900,65900,66400,66400,66400,66400,66400,66400,66400,66400,NA
"T0000020","trill",0.0547,15.0231,54600,54100,54100,54100,53200,NA,NA,NA,NA,NA,NA,54600,54600,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,66800,67800,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32700,NA,NA,NA,NA
"T0000020","trill",0.0588,15.3533,57600,72700,72700,71200,56100,NA,NA,NA,NA,NA,NA,NA,NA,69800,65900,65900,NA,NA,NA,NA,NA,NA,NA,73700,72200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73700,72700,NA
"T0000020","short",0.0061,15.6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77100,77100,77100,77100,76600,76600,76600,76600,76600,76600,76600,76600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","trill-c",0.0532,15.7276,51200,51700,51700,51700,51700,52200,53200,54600,55600,55600,55100,55600,54600,55100,55600,56100,55100,NA,NA,58100,57100,57100,58100,57600,57100,NA,NA,56600,NA,67300,NA,NA,66400,65900,NA,64400,NA,NA,NA,NA,NA,70300,70800,70800,69300,65900,NA,NA,NA,NA
"T0000020","trill",0.0404,16.2554,NA,NA,53700,52700,52700,52700,NA,NA,NA,NA,56100,56100,57100,56600,56600,56100,NA,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,66400,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,66400,65900,65900,66400,65900,NA,NA,NA,NA
"T0000020","step up",0.0174,16.6743,NA,NA,50200,49300,49300,50200,50200,50200,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49300,49300,49300,49300,49300,49300,48800,48800,48300,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,71700,71700,72200,73200,73200,72700,73200,73200
"T0000020","step up",0.0138,16.8468,NA,NA,47800,47800,47800,47800,47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,47800,47800,47800,47800,47800,47800,47800,47800,47800,47300,47300,47300,47300,47300,47300,47300,46300,46300,NA,NA,NA,NA,NA,81500,81500,82000,82000,82000,82000,NA,NA
"T0000020","short",0.0071,17.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","flat",0.0143,17.239,NA,NA,NA,NA,NA,NA,45400,45400,45400,46800,46800,46300,46300,46800,47800,47800,47300,47300,47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,47800,47800,48300,48300,47800,47800,47300,47300,47300,47300,47300,47300,47300,NA,NA
"T0000020","short",0.0051,17.3639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,44400,44400,44900,44900,44900,44900,NA
"T0000020","short-c",0.0035,17.7223,NA,NA,NA,NA,NA,NA,NA,88300,88300,88300,88300,88300,88300,88300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.0051,18.4391,NA,NA,NA,NA,NA,81500,81500,81500,81500,81500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,82000,82000,82000,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000020","short",0.004,18.6977,NA,NA,NA,NA,NA,NA,NA,73700,73700,73700,73700,73700,73700,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,NA
"T0000020","flat",0.0128,18.7223,NA,NA,67300,67300,68300,68300,67800,67800,68300,68300,67800,67800,67800,67800,68300,68300,68300,68300,68800,68800,68800,68800,68800,68800,68800,68800,68300,68300,68300,68300,67800,67800,67300,67300,67800,67800,66800,66800,66400,66400,NA,NA,65900,65900,NA,NA,NA,NA,65400,NA
"T0000020","short",0.004,18.8569,73200,73200,73200,73200,73200,73200,73200,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,72700
"T0000020","short-dr",0.004,19.0269,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69300,69300,69300,69300,69300,69300,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68300,68300,68300,68300,68300,68300,68300
"T0000020","short",0.0061,19.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33200,33200,33200,33200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74700,74700,74700,74700,NA
"T0000020","complex",0.0522,19.6398,45400,45400,45800,46300,46800,46800,46800,46800,46800,89300,43400,42400,41900,NA,NA,NA,NA,41900,42400,42900,44400,NA,46800,46800,47300,47300,47300,46800,46800,46800,46300,46300,87800,42400,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,40000,41000,40500,40500,NA,66400
"T0000020","flat",0.0476,19.8144,41900,42400,42900,42900,43400,43400,43400,43400,42900,43400,43400,42900,42400,NA,NA,NA,NA,42900,42900,43400,43900,43400,NA,NA,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,42400,42400,42400,43400,42900,42400,41900
"T0000020","flat",0.0153,20.1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68800,68800,68800,68300,NA,NA,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,67300,67300,66800,66800,66800,66400,66400,66400,66400,66400,65900,65900,NA,NA,NA,NA,NA
"T0000020","flat",0.0194,20.354,NA,NA,46300,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47300,47300,47300,47300,47300,47300,47300,47300,46800,46800,46300,46300,46300,46300,46300,45800,45800,45800,45400,45400,44900
"T0000020","step up",0.0143,20.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,66800,66800,66400,66400,66400,66400,66400,NA,NA,66400,66400,NA,NA
"T0000020","short",0.0081,20.7226,NA,NA,NA,NA,35600,35600,35600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,66800,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,65900
"T0000020","flat",0.0209,20.8711,44400,44400,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45400,45800,45400,46300,45400,45400,45400,46800,45400,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45800,45400,45400,45400,44900,44900,45800,44400,NA,NA
