"","unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
"3040",3040,"T0000197","flat",0.0296,105.9199,36600,37100,37500,37100,37100,38000,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39500,39000,39500,39000,39000,40000,39500,39500,39500,39500,39500,"SD"
"3041",3041,"T0000197","flat",0.0588,106.2794,37500,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,37500,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38000,37500,37500,37500,37500,37500,37500,37500,37500,NA,"SD"
"3042",3042,"T0000197","flat",0.0732,106.4652,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,37500,37500,37500,37100,37100,37100,37100,37100,36600,36600,36600,36600,36100,36100,36100,36100,36100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,36100,35600,35600,36100,NA,"SD"
"3043",3043,"T0000197","flat",0.1413,106.8236,36100,37100,37100,37100,37100,37100,37100,36600,36600,36600,36100,36100,36100,35600,35600,35600,35100,35100,35100,34600,34600,34600,34600,34600,34100,34100,34100,34100,34100,34100,34600,34600,34600,34600,34600,35100,35100,35100,35100,35100,35100,35600,35600,36100,36100,36600,36100,36100,36100,35100,"SD"
"3044",3044,"T0000197","flat",0.0768,109.9586,39000,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38000,38000,38000,37500,37500,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,39500,39500,39500,39000,"SD"
"3045",3045,"T0000197","flat",0.0762,114.5164,38000,39000,39500,40000,40000,40500,41000,41000,41500,41500,41500,41500,41500,41500,41500,41500,41900,41500,41900,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41500,41900,41900,41900,41900,41500,41900,41900,41000,NA,41000,41000,41000,41000,40500,NA,"SD"
"3046",3046,"T0000197","flat",0.1684,114.7243,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,39000,38500,38500,38500,38500,38500,38000,38000,38000,38000,37500,37100,37100,37100,37100,37100,36600,36600,37100,37100,37100,37100,37500,37100,37100,37100,37100,37100,37100,37100,37500,37500,37500,37500,37100,"SD"
"3047",3047,"T0000197","flat",0.0522,115.011,39500,40000,40000,40000,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,39500,"SD"
"3048",3048,"T0000197","flat",0.0133,115.2261,NA,NA,NA,NA,39000,39000,39000,39000,39000,39000,39000,39000,40000,40000,39000,39000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,39500,39500,40000,40000,39500,39000,"SD"
"3049",3049,"T0000197","flat",0.0389,116.9919,38000,38000,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39500,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38000,38000,38000,37500,37500,37100,"SD"
"3050",3050,"T0000197","flat",0.0455,117.2367,39000,39000,39000,39500,39000,39000,39500,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,38500,39000,39000,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38500,38000,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37500,37100,37100,37100,36600,36600,"SD"
"3051",3051,"T0000197","flat",0.0368,119.3,NA,NA,35600,NA,NA,NA,NA,NA,37100,NA,35600,36600,35100,35600,35600,35600,35600,35600,NA,35600,NA,NA,NA,NA,NA,NA,NA,35100,36600,35600,36600,35600,35600,35600,35600,35600,36600,35600,35600,35600,35600,36600,35600,35600,35600,36100,36100,NA,NA,NA,"SD"
"3052",3052,"T0000197","flat",0.0158,119.3902,NA,NA,NA,NA,NA,36600,36600,36600,36600,36600,36600,36600,37500,37100,37100,37100,37500,37500,37500,37100,37100,37500,37500,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38000,37500,37500,38000,38000,38000,38000,37500,37500,38000,37100,"SD"
"3053",3053,"T0000197","flat",0.0399,123.864,38000,38500,38500,38500,39000,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,39000,39000,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,37500,37500,37500,37500,37500,37100,36600,"SD"
"3054",3054,"T0000197","short",0.0112,123.9383,NA,NA,NA,37500,37500,36600,36600,37500,37500,37100,37100,37100,37100,37100,37100,37100,38000,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38000,38000,38000,38000,37500,37500,NA,"SD"
"3055",3055,"T0000197","flat",0.0855,124.803,38000,37500,38000,38000,38000,38000,38000,38000,37500,37500,37500,37100,37100,37500,37100,37100,37100,37100,36600,36600,36600,36100,36100,35600,NA,36100,36600,NA,NA,NA,35600,NA,NA,37100,36100,NA,35600,36100,35600,36100,36600,36600,36100,36100,NA,NA,36100,37100,36100,NA,"SD"
"3056",3056,"T0000197","flat",0.1443,125.0621,39000,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39000,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37100,37100,36100,"SD"
"3057",3057,"T0000197","flat-mz",0.1633,125.3227,38000,39000,39500,41000,41900,41900,39000,38500,38000,38000,37500,37500,37100,37100,37100,37100,36600,36600,36600,36600,36600,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36100,36600,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36100,"SD"
"3058",3058,"T0000197","flat-z",0.0865,125.6181,39500,41000,41500,41900,41900,42400,41900,41000,39000,38500,38000,38000,37500,37500,37100,37100,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,"SD"
"3059",3059,"T0000197","flat",0.1756,125.8178,36600,36600,36600,36600,36600,35600,35600,NA,NA,34600,34600,34600,34100,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,35100,35100,35100,35100,35100,35100,35600,35600,35600,35600,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36100,35600,35100,34600,33600,"SD"
"3060",3060,"T0000197","flat",0.1822,126.1137,33200,34600,34600,35100,35100,35100,34600,34600,35100,34600,34600,34600,34600,34600,34600,34600,34600,34100,34100,34100,34100,34100,34100,34600,34600,34600,34600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,34600,33600,32200,"SD"
"3061",3061,"T0000197","flat",0.1546,126.4245,34100,34600,34600,34600,34600,34600,34600,34600,34600,34600,34100,34100,34100,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,33600,33600,34600,34100,NA,34100,34100,35100,34600,34600,35100,35100,35100,34600,NA,33200,"SD"
"3062",3062,"T0000197","flat",0.1177,126.7368,NA,NA,33600,34100,NA,NA,33200,33600,33200,33200,33200,33600,33600,33200,33200,33200,33200,33200,33600,33200,33200,33200,NA,NA,NA,34100,33200,33600,33600,33600,34600,33600,NA,NA,33600,34600,33600,NA,33600,33600,33600,33600,33600,33600,34100,32700,33200,32700,31700,NA,"SD"
"3063",3063,"T0000197","flat",0.1551,127.0016,33200,NA,NA,34600,NA,NA,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33600,33200,33200,33200,33200,33200,33200,33200,33200,33600,33200,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,34100,33600,33600,33600,34100,33600,33200,NA,"SD"
"3064",3064,"T0000197","flat",0.1167,127.3216,32200,32200,32200,32200,32200,32200,32700,32200,31700,31700,32200,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,32200,32700,33200,33200,33200,33200,33200,33200,33200,33600,33600,33600,33600,33600,33200,33600,33200,33200,33200,33200,33200,32700,32200,31700,"SD"
"3065",3065,"T0000197","flat",0.0414,127.6615,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,32200,32200,31700,31700,32200,31700,31700,31700,31700,32200,32200,31700,31700,32200,32200,32200,32200,32200,32200,32200,32200,32200,32200,32200,32200,31700,31700,32200,31700,31700,32200,31700,31700,31700,31700,32200,31700,31200,"SD"
"3066",3066,"T0000197","short",0.0112,127.7388,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31700,31200,31200,31200,31200,31200,31200,32200,32200,31200,"SD"
"3067",3067,"T0000197","flat",0.0732,130.0095,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,35600,35600,35600,35600,35100,35100,NA,"SD"
"3068",3068,"T0000197","flat",0.13,130.2318,37100,37500,37500,37500,37100,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35100,35100,35600,35100,35100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35100,"SD"
"3069",3069,"T0000197","flat",0.1536,130.4739,36600,37100,37100,37100,37100,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,36600,36100,35600,"SD"
"3070",3070,"T0000197","flat",0.1699,130.7325,36600,37100,37500,37500,37100,37100,37100,36600,36600,36100,36100,35600,35600,35600,35100,35100,35600,35100,35100,35100,35100,35600,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,37100,37100,37100,36600,36100,36100,36600,"SD"
"3071",3071,"T0000197","flat",0.1116,131.0259,37500,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,36600,37100,37100,36600,36600,36600,36600,36600,36600,37100,36600,36600,36600,36600,36600,36600,36600,36600,35600,35600,34100,33200,"SD"
"3072",3072,"T0000197","flat",0.0547,131.2465,34600,34600,NA,35600,36600,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36100,35600,36100,36100,36100,36100,36100,35600,NA,35100,36100,36100,36600,37100,37100,37100,36600,"SD"
"3073",3073,"T0000197","flat",0.1013,131.5742,35100,37100,36600,36600,36600,36600,36600,37100,36600,36600,36600,36600,36600,36600,36100,36100,35600,35600,35600,35600,35100,35100,35100,35100,34600,35100,35100,34600,34600,34600,34600,34600,35100,34600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,34600,34600,34100,33600,NA,"SD"
"3074",3074,"T0000197","flat",0.1602,131.7846,NA,36100,36100,36600,37100,37100,37100,37100,36600,36600,36600,36100,35600,35100,35100,35100,35100,34600,34600,34600,34600,34600,34600,34600,35100,34600,35600,35100,35100,35100,36100,35100,35100,36100,NA,36100,36100,36100,36600,36600,36100,36600,36600,36100,36100,36100,NA,NA,33600,31200,"SD"
"3075",3075,"T0000197","flat",0.1336,132.0652,35600,35600,36100,36100,35600,NA,NA,NA,36100,35100,35100,NA,34600,35600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35100,35100,35100,34100,NA,"SD"
"3076",3076,"T0000197","flat",0.1443,132.3156,35100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36100,36100,36100,35600,35600,35100,35100,34600,35100,34600,34600,35100,35100,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,34100,33200,"SD"
"3077",3077,"T0000197","flat",0.0558,132.5829,NA,34600,NA,NA,36100,NA,NA,NA,NA,35600,NA,NA,35600,35600,NA,35600,35600,NA,36600,35600,36600,36100,35600,NA,NA,NA,NA,36600,35600,35600,36600,35600,36600,35600,36600,35600,35600,35600,35600,36100,36100,36100,37100,36600,36600,36600,NA,37500,36600,37100,"SD"
"3078",3078,"T0000197","flat",0.0778,135.044,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37100,37100,36600,37100,36600,36600,36600,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36100,36100,36100,37100,36600,35600,35600,36100,NA,NA,NA,36100,36600,"SD"
"3079",3079,"T0000197","flat",0.1285,135.235,38500,38500,38500,38500,38500,38500,38000,37500,37500,37500,37100,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36100,36100,35600,35600,35100,NA,NA,NA,NA,NA,NA,34600,NA,34600,36100,35100,NA,NA,NA,36100,NA,35600,35600,35600,35600,35600,35100,35100,"SD"
"3080",3080,"T0000197","flat",0.0296,135.4967,38000,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39500,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,39500,40500,40500,39500,39500,"SD"
"3081",3081,"T0000197","flat",0.1367,135.6533,37100,37500,38000,37500,37500,37500,37100,37100,36600,36600,36100,NA,NA,NA,35100,34600,34600,34600,35100,34600,34600,34600,35600,35100,35100,NA,35600,35600,35600,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,36600,"SD"
"3082",3082,"T0000197","flat",0.151,135.8889,36600,37100,37100,36600,36100,36600,36100,36100,36100,36100,36100,36100,35600,35600,35600,36100,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,37100,36600,36600,36100,"SD"
"3083",3083,"T0000197","flat",0.171,136.1448,36100,36600,36600,36600,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,36600,37100,37100,37100,37500,37500,37500,37100,37100,36600,36600,36600,36600,"SD"
"3084",3084,"T0000197","flat",0.1438,136.4285,35100,36100,36600,36600,37100,37100,37100,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36100,36100,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,36600,36100,36100,36600,36600,"SD"
"3085",3085,"T0000197","flat",0.0952,136.6845,33600,34100,34600,34600,35100,35100,35100,35100,35100,35100,35100,35100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,35600,35600,35100,35100,35100,34600,"SD"
"3086",3086,"T0000197","flat",0.1269,136.8785,33200,34100,34600,34600,34600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35600,35100,34600,NA,35600,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,36100,36100,36100,36100,35600,35100,36100,36100,"SD"
"3087",3087,"T0000197","flat",0.1351,137.1141,33200,34600,34600,34600,35100,35100,35600,35100,35600,35100,35100,35100,35100,35100,35100,35100,34600,34600,34600,34600,34600,34600,34600,35100,34600,35100,35100,35100,35100,35100,35100,35100,35600,35600,35600,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,35100,35100,34600,"SD"
"3088",3088,"T0000197","flat",0.1346,137.3644,33200,34100,34100,35100,35100,35100,35100,35100,35100,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35600,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,34600,NA,"SD"
"3089",3089,"T0000197","flat",0.129,137.6189,33200,34100,34600,34600,35100,35100,35100,34600,35100,35600,35100,35100,35100,35100,35100,34600,35100,35100,35100,35100,35100,35100,35100,34600,35100,35100,35100,34600,34600,35100,35100,35100,35100,35100,35600,35100,35600,35600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,32700,"SD"
"3090",3090,"T0000197","flat",0.13,137.8682,34100,34600,35100,NA,NA,NA,NA,NA,NA,NA,NA,NA,35600,35100,35100,34600,34600,34600,34100,34100,34100,34100,33600,33600,33600,33600,34100,34100,34600,34600,34600,34600,34600,35600,35100,35100,34600,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100,34600,34100,32700,"SD"
"3091",3091,"T0000197","flat",0.1315,142.7066,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,38000,38000,38000,38500,38500,38500,39000,39000,39000,39500,39500,40000,40500,40500,41000,41000,41000,41000,40500,39500,"SD"
"3092",3092,"T0000197","flat-mz",0.1361,142.9744,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,38500,38500,38000,38000,38000,37500,38000,37500,37500,37500,37500,37500,37500,37500,37100,37100,36600,36600,36100,36100,36100,36100,36100,36600,36600,36600,36600,37100,37500,37500,37500,38000,38500,41900,41900,41900,41900,41500,38000,37500,"SD"
"3093",3093,"T0000197","flat",0.1858,143.2145,38000,38500,39000,39000,38500,38500,38500,38000,38000,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37100,36600,37100,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37500,37500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38000,37100,37500,37500,"SD"
"3094",3094,"T0000197","flat-mz",0.1822,143.5207,38000,39000,41500,42400,42900,42900,42900,42900,42400,38500,38500,38000,38000,38000,37500,37500,37500,37500,37100,37100,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36600,36600,36600,36600,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37100,36100,"SD"
